time,simpleEfficiency,complexEfficiency
2.889,0.958864926583319,0.6395327958722365
2.89,0.959187847180483,
2.891,0.9592523151298559,0.636301126733249
2.892,,0.6360068003869092
2.893,0.9594454870557325,0.6343564414059347
2.894,,0.6338449863484265
2.895,0.9597025093366908,0.6313820042996248
2.896,,0.6300985643340219
2.897,0.9598948716418723,0.6300985643340219
2.898,0.9599909182273789,0.628911983231152
2.899,0.9603423727707792,0.6263360907233583
2.9,0.9603423727707792,
2.901,,0.625144773083887
2.902,,0.6244491306029668
2.903,0.9606290563891162,0.6235539155110612
2.904,,0.6226577136406966
2.905,0.9607879983363848,
2.906,0.9607879983363848,
2.907,0.9607879983363848,0.6211622018702998
2.908,0.9609149765362239,0.6205632866816511
2.909,0.9609784085188043,0.6203234837793615
2.91,0.9611051583634651,0.6193642721702031
2.911,0.9611684762711753,
2.912,,0.6169612697838754
2.914,0.9614213683362581,0.6151552879715569
2.915,0.9614844965748909,0.6151552879715569
2.916,,0.6151552879715569
2.917,0.9614844965748909,0.6151552879715569
2.918,0.9615475869479414,0.6141904714607536
2.919,,0.6133455169299569
2.92,0.9616736541881317,0.6118346114156068
2.921,0.9618624716239201,0.6115321934859065
2.922,0.961925335279963,0.610926962915123
2.923,0.961925335279963,0.610926962915123
2.925,,0.610926962915123
2.926,0.961925335279963,0.610926962915123
2.927,0.9619881612291256,0.6107755565945812
2.928,0.9620509306631952,0.6098018919241983
2.929,,0.6075909912930654
2.93,,0.6064765009136176
2.931,0.9624894140859642,
2.932,0.9626767644746751,0.6036334085778118
2.933,,0.6036334085778118
2.934,0.9628637779360117,0.6030230467590433
2.935,,0.5993517974846155
2.936,0.9633608379036419,0.596897719445273
2.937,0.963422802809569,
2.938,0.9634847305477039,0.5956679174459177
2.939,0.9636702909782293,0.5938202541115094
2.94,,0.5938202541115094
2.941,,0.5938202541115094
2.942,,0.5938202541115094
2.943,0.9638863517939442,0.5913511770395967
2.944,,0.5907329209931602
2.945,0.9641019501369059,0.5903204871546132
2.946,0.9642249724191811,0.5884109084165715
2.947,0.9642249724191811,0.588255949693579
2.948,,0.588255949693579
2.949,0.9643478287237526,0.5863940767493674
2.95,0.9644705376891797,0.5857726630118629
2.951,0.9645318369749416,0.5851508545629757
2.952,0.9645318369749415,0.5851508545629757
2.953,0.9647155143091929,0.5843727059012536
2.954,0.9649598853830688,0.5801621773620724
2.955,0.965020909444516,0.5795368165107337
2.956,0.9652037072401445,0.5776583656884183
2.957,,0.5768745923894821
2.958,0.9654469263630754,0.575776362463652
2.959,,0.5751482386326294
2.96,0.9656895624600225,
2.961,0.9657501305503023,0.5730515979790766
2.962,0.9657501305503023,0.5710555659463987
2.963,,0.5706501368221532
2.964,0.9660524264880229,0.568845291196318
2.965,0.9661730911629526,0.568845291196318
2.966,0.9662333692230284,0.5675799651724545
2.967,0.9663538168969027,0.5656790158012839
2.968,,0.5656790158012839
