id,batch_index,batch_size,creature_key,loss,onset_cycle
447918,2,16,182,0.4750804603099823,1179
447921,5,16,182,2.464461088180542,1179
480052,2,16,182,0.4755465090274811,1274
480054,4,16,182,0.35984981060028076,1274
480051,1,16,182,2.1787781715393066,1274
480055,5,16,182,2.463779926300049,1274
480053,3,16,182,2.3405439853668213,1274
480057,7,16,182,2.558821201324463,1274
480001,0,16,182,0.6286925077438354,1274
480056,6,16,182,0.2727696895599365,1274
489772,4,16,180,0.3603127598762512,1202
489774,6,16,180,0.27262771129608154,1202
489773,5,16,180,2.4644415378570557,1202
489769,1,16,180,2.1803207397460938,1202
489770,2,16,180,0.4757697582244873,1202
489775,7,16,180,2.5586843490600586,1202
489768,0,16,180,0.6280854344367981,1202
489771,3,16,180,2.3444080352783203,1202
510964,0,16,180,0.6282950639724731,1266
510970,6,16,180,0.27272695302963257,1266
510967,3,16,180,2.3428897857666016,1266
510966,2,16,180,0.47546160221099854,1266
510969,5,16,180,2.467116355895996,1266
510971,7,16,180,2.55920672416687,1266
510968,4,16,180,0.3600428104400635,1266
510965,1,16,180,2.1791086196899414,1266
539176,6,16,180,0.27261874079704285,1327
539172,2,16,180,0.4757116138935089,1327
539174,4,16,180,0.3599013090133667,1327
539177,7,16,180,2.556295871734619,1327
539171,1,16,180,2.18076491355896,1327
539173,3,16,180,2.3427674770355225,1327
539175,5,16,180,2.4640142917633057,1327
539170,0,16,180,0.6284146308898926,1327
544034,1,16,182,2.1791188716888428,1441
544040,7,16,182,2.5602376461029053,1441
544037,4,16,182,0.3596577048301697,1441
544038,5,16,182,2.4654898643493652,1441
544032,0,16,182,0.6283580660820007,1441
544039,6,16,182,0.2725479006767273,1441
544035,2,16,182,0.4750908613204956,1441
544036,3,16,182,2.3408567905426025,1441
562337,6,16,182,0.27275633811950684,1485
562333,2,16,182,0.47546741366386414,1485
562331,0,16,182,0.6277983784675598,1485
562336,5,16,182,2.465564012527466,1485
562338,7,16,182,2.5583155155181885,1485
562334,3,16,182,2.342820882797241,1485
562335,4,16,182,0.3598783612251282,1485
562332,1,16,182,2.180929660797119,1485
42092,7,16,181,2.569892406463623,118
42091,6,16,181,0.273784875869751,118
42086,1,16,181,2.1847965717315674,118
42089,4,16,181,0.36125847697257996,118
42088,3,16,181,2.35224986076355,118
42087,2,16,181,0.4768001139163971,118
42090,5,16,181,2.474231719970703,118
42085,0,16,181,0.6308055520057678,118
324107,4,16,182,0.35995447635650635,865
324108,5,16,182,2.4677276611328125,865
324110,7,16,182,2.5593931674957275,865
324106,3,16,182,2.3447535037994385,865
324103,0,16,182,0.6285243630409241,865
324105,2,16,182,0.4750697910785675,865
324104,1,16,182,2.1804544925689697,865
324109,6,16,182,0.2727982997894287,865
336557,4,16,180,0.36021456122398376,799
336558,5,16,180,2.4661624431610107,799
336554,1,16,180,2.181323528289795,799
336560,7,16,180,2.560506582260132,799
336555,2,16,180,0.47578394412994385,799
336559,6,16,180,0.2726767063140869,799
336553,0,16,180,0.6285560727119446,799
336556,3,16,180,2.3429641723632812,799
376409,6,16,181,0.2726747989654541,935
376410,7,16,181,2.5601439476013184,935
