id,creature_key,duration_ticks,onset_cycle,wake_cycle
7595781,181,10,76044,76055
7607216,180,10,76262,76273
7607952,182,10,76444,76455
7618368,180,11,76383,76395
7618910,181,10,76273,76284
7619935,181,10,76285,76296
7641067,180,10,76606,76617
7642796,180,11,76618,76630
7646777,180,10,76650,76661
7647135,181,16,76528,76545
7656602,180,11,76749,76761
7664263,181,11,76703,76715
8509574,180,10,85228,85239
8537197,180,11,85503,85515
8546240,181,12,85467,85480
8557752,182,10,85828,85839
8612211,181,10,86147,86158
8614821,182,13,86400,86414
8622178,182,12,86474,86487
8632051,180,10,86458,86469
8633117,181,12,86354,86367
8643456,181,10,86472,86483
8877207,180,10,88884,88895
8887965,182,13,89072,89086
8890718,182,10,89103,89114
8890825,181,10,88944,88955
8900640,182,10,89204,89215
8916586,180,10,89304,89315
8926102,182,10,89450,89461
8934728,181,11,89382,89394
8946897,182,12,89673,89686
8949144,182,10,89700,89711
8953063,180,12,89668,89681
8983135,182,10,90034,90045
9004605,180,10,90185,90196
9006301,182,10,90264,90275
9006701,180,12,90198,90211
9024318,182,10,90433,90444
9037752,181,10,90356,90367
9046348,181,10,90460,90471
9048758,182,10,90683,90694
9054688,180,11,90705,90717
9062960,182,13,90821,90835
9063836,181,10,90647,90658
9067501,181,11,90687,90699
9067821,182,11,90877,90889
9072653,180,10,90862,90873
9074617,182,12,90932,90945
9082257,181,10,90844,90855
9088271,180,10,91023,91034
9091750,181,11,90915,90927
9108835,181,10,91099,91110
9109807,181,10,91112,91123
9110590,180,11,91263,91275
9117546,182,12,91309,91322
9117794,181,10,91190,91201
9120143,182,11,91350,91362
9124235,181,11,91247,91259
9126641,181,10,91275,91286
9128959,181,10,91301,91312
9130592,181,10,91314,91325
9130970,180,10,91469,91480
5548548,182,11,55954,55966
5551883,182,10,55992,56003
5555295,180,10,55725,55736
5565284,182,11,56124,56136
5585085,182,10,56319,56330
5600252,181,11,56097,56109
5602984,180,12,56220,56233
5611317,181,10,56198,56209
5613988,180,10,56355,56366
5618217,180,13,56381,56395
5624502,180,12,56452,56465
5626099,180,10,56466,56477
5631016,180,11,56530,56542
5647077,181,10,56551,56562
5649968,182,10,56932,56943
5685713,181,10,56919,56930
5698487,181,10,57052,57063
5700865,180,10,57185,57196
5731342,180,10,57484,57495
5753041,182,10,58044,58055
5757942,181,10,57644,57655
5791666,182,12,58397,58410
5803359,180,12,58246,58259
5804524,182,10,58524,58535
5817347,182,10,58653,58664
5856435,182,12,59012,59025
5862034,182,10,59067,59078
5865124,180,10,58855,58866
5865170,182,10,59099,59110
5879889,181,10,58884,58895
5889801,182,10,59336,59347
5901141,180,10,59195,59206
5910526,180,11,59290,59302
5913099,181,10,59259,59270
5918579,182,10,59600,59611
5934223,182,10,59747,59758
5940067,182,10,59813,59824
5949559,181,11,59624,59636
5956992,180,10,59803,59814
5972732,181,10,59845,59856
5977212,180,11,60001,60013
5985536,180,10,60104,60115
7374762,181,10,73806,73817
7387046,180,10,74052,74063
7392699,181,12,73995,74008
7394219,182,10,74366,74377
7401911,182,10,74437,74448
7415487,182,10,74566,74577
7418896,180,10,74349,74360
7423049,182,10,74638,74649
7424347,182,10,74650,74661
7430372,181,14,74375,74390
7436332,180,10,74523,74534
7440833,181,12,74492,74505
7443626,181,10,74513,74524
7446072,180,10,74625,74636
7448130,180,11,74649,74661
7459765,182,11,74984,74996
7466514,180,10,74865,74876
7478603,181,11,74861,74873
7482954,180,10,75028,75039
7505828,181,11,75148,75160
7512923,182,10,75477,75488
7516109,181,12,75252,75265
7520542,180,11,75384,75396
7542534,180,10,75644,75655
7545934,182,11,75797,75809
7548951,181,10,75567,75578
7566006,180,11,75858,75870
7566233,181,10,75740,75751
7599791,181,11,76087,76099
7607372,181,10,76156,76167
7627001,180,13,76467,76481
7646902,182,10,76795,76806
7651631,181,11,76578,76590
8510227,182,13,85352,85366
8513799,181,10,85128,85139
8518789,180,11,85307,85319
8522319,182,11,85490,85502
8527006,181,12,85251,85264
8529978,181,11,85279,85291
8540126,181,11,85395,85407
8546193,180,10,85589,85600
8549044,180,13,85614,85628
8552404,182,10,85779,85790
8559318,180,10,85721,85732
8561378,182,11,85855,85867
8570709,180,10,85850,85861
8586602,180,10,85994,86005
8593618,182,11,86169,86181
8599834,181,10,86027,86038
8613614,181,10,86164,86175
8617913,182,10,86430,86441
8626963,180,10,86403,86414
8640081,181,11,86443,86455
8642438,181,11,86459,86471
8645902,180,10,86601,86612
8647633,180,10,86613,86624
8672176,180,11,86847,86859
8674563,180,10,86872,86883
8719567,181,11,87203,87215
8725003,182,11,87515,87527
8739227,182,12,87621,87634
8747038,180,10,87606,87617
8750471,181,10,87542,87553
8752671,181,11,87556,87568
8762154,181,10,87667,87678
8773434,182,10,87964,87975
8786942,180,11,87996,88008
8793108,180,10,88052,88063
8842960,182,10,88619,88630
8845120,182,12,88643,88656
8855014,181,13,88617,88631
8857379,182,10,88772,88783
8867576,180,12,88780,88793
8868544,182,10,88883,88894
8887765,180,10,89004,89015
8890628,180,10,89029,89040
8892339,181,10,88958,88969
8894114,181,10,88970,88981
5548667,181,10,55613,55624
5553682,182,10,56007,56018
5560634,182,14,56066,56081
5561296,181,10,55735,55746
5583931,181,10,55943,55954
5589199,181,10,55988,55999
5595872,182,11,56417,56429
5597114,181,10,56073,56084
5600998,182,10,56456,56467
5615988,182,10,56597,56608
5629449,181,11,56384,56396
5641861,180,10,56624,56635
5643290,182,11,56865,56877
5644463,182,10,56879,56890
5665559,181,14,56728,56743
5669886,182,12,57152,57165
5677783,181,10,56850,56861
5697630,182,11,57453,57465
5706126,181,11,57132,57144
5706792,180,10,57236,57247
5711826,180,10,57288,57299
5713527,182,10,57628,57639
5716352,181,10,57217,57228
5726700,181,10,57313,57324
5728781,180,10,57444,57455
5749260,182,10,58001,58012
5761941,180,11,57796,57808
5763402,180,13,57810,57824
5768135,182,11,58170,58182
5774152,180,10,57923,57934
5783276,180,10,58023,58034
5787852,181,14,57942,57957
5812678,180,10,58332,58343
5813751,182,10,58614,58625
5857390,182,10,59027,59038
5864143,180,12,58841,58854
5866271,181,11,58742,58754
5867602,182,12,59123,59136
5869353,182,12,59141,59154
5880324,182,10,59239,59250
5880370,181,10,58898,58909
5893436,181,10,59039,59050
5896348,181,11,59071,59083
5905049,180,10,59232,59243
5933058,182,10,59735,59746
5935156,181,10,59493,59504
5936882,182,13,59773,59787
5939141,182,11,59800,59812
5939999,181,10,59530,59541
5951097,180,10,59743,59754
5962234,181,10,59751,59762
7375483,180,10,73947,73958
7384104,182,10,74252,74263
7384722,180,11,74025,74037
7390021,180,10,74077,74088
7398903,180,10,74162,74173
7400402,180,11,74174,74186
7405270,182,10,74467,74478
7409695,182,10,74508,74519
7414062,182,11,74551,74563
7419763,181,10,74283,74294
7426738,180,10,74419,74430
7433405,181,10,74422,74433
7445729,181,10,74537,74548
7451122,182,11,74891,74903
7471412,181,10,74789,74800
7475443,180,10,74963,74974
7494680,182,10,75301,75312
7494710,181,10,75031,75042
7497230,182,10,75326,75337
7497645,180,12,75177,75190
7511634,180,10,75293,75304
7520688,182,10,75551,75562
7522117,181,11,75308,75320
7534811,182,13,75679,75693
7540953,180,10,75619,75630
7553684,182,10,75898,75909
7574442,182,10,76087,76098
7582548,181,11,75921,75933
7587624,180,11,76058,76070
7593261,181,11,76015,76027
7598944,180,11,76186,76198
7600990,182,10,76339,76350
7606733,182,10,76432,76443
7611284,181,10,76197,76208
7612814,181,10,76209,76220
7634831,180,12,76549,76562
7648956,180,10,76679,76690
7649415,182,14,76823,76838
8511225,181,10,85101,85112
8516076,182,12,85407,85420
8523270,181,10,85222,85233
8533420,180,14,85457,85472
8536347,182,10,85624,85635
8538278,182,10,85636,85647
8554988,180,12,85681,85694
8594267,181,10,85949,85960
8596306,180,11,86077,86089
8597150,182,11,86211,86223
8608332,180,10,86209,86220
8610312,181,11,86115,86127
8612409,182,10,86373,86384
8622546,181,10,86241,86252
8627390,182,10,86533,86544
8629584,181,10,86310,86321
8630718,180,10,86446,86457
8651300,180,10,86647,86658
8654680,180,11,86676,86688
8658769,180,10,86728,86739
8684666,182,10,87085,87096
8697324,180,10,87092,87103
8698438,182,11,87217,87229
8709588,182,10,87349,87360
8712344,182,10,87380,87391
8719786,180,11,87331,87343
8742608,181,13,87466,87480
8743792,182,10,87679,87690
8750248,180,10,87635,87646
8755064,181,10,87585,87596
8768793,180,10,87832,87843
5549970,180,12,55670,55683
5575792,182,10,56234,56245
5594233,181,11,56028,56040
5598134,180,10,56165,56176
5598429,181,10,56085,56096
5601648,180,13,56205,56219
5601823,181,10,56114,56125
5621009,181,10,56303,56314
5689284,181,10,56959,56970
5778470,182,12,58273,58286
5779334,180,10,57977,57988
5779706,182,10,58287,58298
5781506,182,11,58302,58314
5784527,180,10,58035,58046
5798235,182,10,58470,58481
5800216,180,10,58200,58211
5815537,182,10,58627,58638
5816588,181,12,58239,58252
5817763,181,10,58254,58265
5818167,180,10,58386,58397
5833078,180,10,58541,58552
5835858,180,10,58567,58578
5845791,180,12,58658,58671
5888496,181,12,58991,59004
5890260,180,11,59086,59098
5904614,182,10,59476,59487
5904984,181,11,59157,59169
5910171,181,11,59212,59224
5915285,182,10,59573,59584
5916383,181,10,59298,59309
5919125,181,10,59326,59337
5930516,181,10,59431,59442
5937177,181,10,59505,59516
5944097,180,11,59645,59657
5944870,180,11,59658,59670
5945980,180,12,59687,59700
5947952,180,10,59717,59728
5952045,181,11,59650,59662
5954260,182,11,59957,59969
5966795,182,11,60086,60098
5966927,180,14,59895,59910
5969336,180,10,59925,59936
5973478,182,10,60158,60169
5978850,180,10,60026,60037
5981691,180,10,60069,60080
7375610,182,10,74160,74171
7382358,180,10,74009,74020
7407147,182,12,74479,74492
7416939,181,10,74258,74269
7421430,181,10,74296,74307
7422702,181,11,74308,74320
7423792,181,10,74323,74334
7529192,180,10,75472,75483
7529916,182,11,75636,75648
7531164,182,10,75651,75662
7532863,182,10,75664,75675
7537346,182,12,75706,75719
7540772,181,11,75484,75496
7554667,181,10,75622,75633
7561645,181,11,75696,75708
7562104,180,11,75812,75824
7564906,180,12,75839,75852
7566606,182,11,76008,76020
7569873,180,14,75894,75909
7612141,180,12,76315,76328
7625107,181,10,76337,76348
7635549,182,10,76697,76708
7640096,182,11,76727,76739
7641698,181,10,76487,76498
7647950,180,10,76662,76673
7654451,180,10,76723,76734
7659410,182,10,76922,76933
7660300,182,12,76934,76947
8512870,181,10,85116,85127
8520630,180,10,85334,85345
8530422,180,13,85427,85441
8538034,181,11,85379,85391
8541231,180,11,85534,85546
8541906,181,11,85423,85435
8546080,182,10,85711,85722
8553129,180,10,85666,85677
8556383,182,10,85815,85826
8571760,181,12,85708,85721
8577042,182,11,86004,86016
8577918,181,10,85770,85781
8579199,181,11,85797,85809
8598697,180,11,86102,86114
8599679,182,10,86238,86249
8619101,181,12,86213,86226
8634433,180,10,86487,86498
8635469,181,10,86381,86392
8895692,180,11,89083,89095
8898887,181,10,89021,89032
8906742,180,10,89197,89208
8915387,182,14,89339,89354
8919268,182,11,89370,89382
8936828,181,10,89395,89406
8942266,181,10,89447,89458
8943784,182,10,89633,89644
8947785,182,10,89688,89699
8960317,181,10,89620,89631
8963130,181,10,89647,89658
8982687,181,10,89833,89844
8988173,181,10,89894,89905
8989708,180,11,90045,90057
8993679,181,10,89939,89950
8998266,180,10,90118,90129
9021502,182,12,90404,90417
9023477,181,11,90225,90237
9029919,181,11,90280,90292
9039101,182,12,90582,90595
9044450,182,11,90640,90652
9045701,182,12,90655,90668
9056210,182,10,90752,90763
9057827,180,10,90733,90744
9061573,180,11,90774,90786
9065218,182,10,90853,90864
9071389,181,10,90739,90750
9077598,180,13,90916,90930
9089447,180,10,91035,91046
5562867,182,11,56096,56108
5596320,180,11,56138,56150
5600335,180,10,56193,56204
5606115,181,13,56156,56170
5612175,182,11,56555,56567
5625405,181,11,56341,56353
5628637,180,10,56504,56515
5718755,181,10,57242,57253
5719377,182,11,57688,57700
5720666,181,11,57260,57272
5735412,182,10,57845,57856
5738118,182,13,57870,57884
5741398,182,10,57912,57923
5741884,182,10,57925,57936
5747216,181,13,57522,57536
5752998,181,10,57592,57603
5764954,180,10,57840,57851
5769769,182,11,58184,58196
5774193,182,10,58232,58243
5789736,182,10,58384,58395
5792765,180,10,58114,58125
5793075,182,10,58413,58424
5798374,181,10,58057,58068
5806773,181,10,58144,58155
5807261,182,10,58555,58566
5808032,181,10,58158,58169
5811319,182,12,58597,58610
5814422,180,12,58357,58370
5815888,182,10,58640,58651
5819164,182,10,58670,58681
5824262,182,10,58719,58730
5836349,181,10,58428,58439
5850138,182,11,58954,58966
5874697,181,11,58841,58853
5874890,182,10,59192,59203
5962247,180,10,59862,59873
5962340,182,10,60033,60044
5970757,180,11,59939,59951
5977328,182,13,60202,60216
5978586,180,10,60014,60025
7376466,181,10,73830,73841
7378026,180,13,73960,73974
7430970,181,10,74392,74403
7435318,182,10,74760,74771
7441176,180,10,74569,74580
7443817,182,10,74828,74839
7446831,182,11,74853,74865
7449467,182,10,74879,74890
7449719,180,10,74679,74690
7452185,181,10,74604,74615
7463727,180,10,74835,74846
7475374,182,10,75127,75138
7475444,181,10,74833,74844
7496531,180,11,75162,75174
7518222,182,11,75520,75532
7521988,180,12,75401,75414
7523424,182,10,75577,75588
7526995,180,10,75448,75459
7528904,181,11,75368,75380
7542060,182,10,75746,75757
7554692,180,12,75743,75756
7559579,180,10,75787,75798
7585377,181,10,75948,75959
7592065,181,10,76002,76013
7596236,180,10,76155,76166
7600752,181,10,76101,76112
7632856,182,11,76668,76680
7650758,181,12,76564,76577
7653110,181,10,76591,76602
7653650,182,10,76866,76877
8512904,180,11,85263,85275
8515080,180,11,85278,85290
8518469,182,11,85438,85450
8519199,180,10,85322,85333
8534487,180,11,85476,85488
8537286,181,10,85367,85378
8543262,181,12,85436,85449
8544394,181,10,85454,85465
8555066,182,10,85803,85814
8558680,181,11,85594,85606
8565730,181,10,85649,85660
8566787,182,11,85909,85921
8567798,180,10,85810,85821
8585709,180,10,85981,85992
8590044,180,10,86020,86031
8598546,182,11,86224,86236
8600834,182,12,86250,86263
8607507,180,10,86197,86208
8608818,181,10,86103,86114
8638564,182,11,86633,86645
8722182,181,10,87246,87257
8728940,181,11,87323,87335
8735583,182,10,87593,87604
8767508,181,13,87724,87738
8786447,181,11,87936,87948
8791003,181,10,87978,87989
8792282,181,11,87990,88002
8820795,181,10,88283,88294
8831597,181,11,88392,88404
8849966,181,12,88586,88599
8852959,181,13,88602,88616
8883231,181,10,88877,88888
8886334,180,10,88992,89003
8896682,180,10,89097,89108
8901700,181,10,89045,89056
8903579,180,12,89170,89183
8914612,181,10,89177,89188
8917376,181,11,89203,89215
8917734,182,11,89357,89369
8920521,180,10,89346,89357
8922218,181,10,89263,89274
8924879,181,10,89276,89287
8925208,182,10,89437,89448
8929928,180,14,89432,89447
8930593,181,12,89343,89356
8931412,180,11,89449,89461
8947251,180,12,89611,89624
8947862,181,10,89500,89511
8950752,181,11,89524,89536
8951307,180,10,89655,89666
5563880,182,10,56109,56120
5566974,180,10,55839,55850
5569670,181,11,55796,55808
5573780,180,10,55914,55925
5577484,182,11,56247,56259
5578372,181,11,55887,55899
5608106,182,10,56517,56528
5610417,182,10,56543,56554
5613552,181,10,56222,56233
5617118,182,10,56613,56624
5619091,181,11,56288,56300
5627144,181,10,56354,56365
5666306,180,10,56856,56867
5675672,182,10,57224,57235
5710392,182,11,57589,57601
5711345,182,10,57603,57614
5721954,182,11,57714,57726
5722244,180,10,57388,57399
5723723,181,10,57286,57297
5728780,182,10,57787,57798
5731267,181,10,57364,57375
5736605,180,10,57540,57551
5740052,180,10,57565,57576
5740571,182,10,57898,57909
5747344,182,10,57982,57993
5755537,181,11,57617,57629
5761213,182,10,58106,58117
5778633,181,12,57853,57866
5784425,181,12,57910,57923
5826788,180,11,58478,58490
5830512,181,10,58371,58382
5830827,182,12,58771,58784
5848902,182,11,58940,58952
5886139,181,10,58966,58977
5890052,181,11,59005,59017
5891082,182,11,59350,59362
5894428,180,10,59127,59138
5907340,180,11,59262,59274
5910974,182,11,59532,59544
5928143,180,10,59460,59471
5935429,182,11,59760,59772
5938760,180,10,59575,59586
5939437,180,11,59587,59599
7382080,181,11,73887,73899
7400101,181,11,74073,74085
7432830,181,10,74409,74420
7442912,182,10,74815,74826
7453573,182,10,74930,74941
7455659,181,10,74632,74643
7459518,181,10,74672,74683
7460301,180,11,74791,74803
7469841,182,10,75076,75087
7480424,180,11,75014,75026
7484660,180,10,75044,75055
7498938,181,10,75071,75082
7499456,180,10,75191,75202
7503273,182,12,75382,75395
7505391,180,11,75236,75248
7507027,181,10,75161,75172
7509735,182,14,75446,75461
7518480,180,10,75358,75369
7525654,181,13,75339,75353
7531370,181,10,75405,75416
7532840,181,10,75417,75428
7538719,180,10,75591,75602
7539097,181,11,75471,75483
7540667,182,12,75732,75745
7544414,180,10,75658,75669
7564507,182,14,75991,76006
7568073,180,10,75881,75892
7581062,182,12,76143,76156
7598834,181,10,76075,76086
7608254,180,10,76274,76285
7645405,180,10,76635,76646
8513694,182,10,85382,85393
8515827,181,11,85149,85161
8520330,182,10,85465,85476
8528863,180,10,85411,85422
8534222,181,10,85329,85340
8554428,181,10,85541,85552
8557539,181,10,85581,85592
8560375,180,10,85733,85744
8561564,180,11,85745,85757
8563784,182,11,85883,85895
8568706,180,11,85822,85834
8584878,181,10,85852,85863
8588632,181,12,85893,85906
8604962,180,13,86167,86181
8640947,180,10,86543,86554
8906059,182,10,89258,89269
9040983,181,11,90395,90407
9047440,181,10,90472,90483
9047516,180,11,90623,90635
9056481,180,10,90721,90732
9060461,180,10,90762,90773
9060531,181,10,90609,90620
9061173,181,11,90622,90634
9075421,182,10,90947,90958
9075794,181,11,90780,90792
9078031,181,10,90805,90816
9079104,180,13,90933,90947
9083163,180,10,90975,90986
9084602,181,10,90858,90869
9088364,182,12,91056,91069
9096703,180,10,91121,91132
9104483,180,10,91206,91217
9107695,182,11,91221,91233
9115220,182,10,91283,91294
9116723,180,10,91327,91338
9118411,180,10,91343,91354
9119751,182,10,91338,91349
9119915,181,13,91202,91216
9120114,180,10,91355,91366
9122120,182,10,91379,91390
9125541,182,10,91407,91418
9127966,181,10,91289,91300
9131002,182,11,91458,91470
9131573,181,10,91328,91339
9135002,181,10,91374,91385
9136060,182,10,91502,91513
5566252,182,12,56138,56151
5576122,181,10,55856,55867
5585684,181,12,55956,55969
5588069,181,11,55974,55986
5593402,180,11,56112,56124
5605042,180,10,56248,56259
5609990,180,10,56307,56318
5610970,180,10,56322,56333
5612131,181,10,56210,56221
5624457,182,10,56681,56692
5640202,181,10,56488,56499
5650997,182,11,56944,56956
5664788,180,11,56840,56852
5666121,182,12,57123,57136
5672687,181,10,56795,56806
5675117,180,11,56921,56933
5675450,181,10,56834,56845
5677658,182,10,57239,57250
5696525,180,10,57135,57146
5700508,181,12,57066,57079
5709371,180,10,57262,57273
5716217,182,10,57656,57667
5726695,182,12,57768,57781
5730337,180,10,57469,57480
5751115,182,10,58032,58043
5759683,182,10,58092,58103
5764043,180,11,57827,57839
5777242,182,12,58258,58271
5788637,180,11,58069,58081
5803530,182,10,58512,58523
5811162,180,10,58314,58325
5828206,181,12,58343,58356
5829396,181,10,58357,58368
5856061,180,11,58764,58776
5856489,181,10,58623,58634
5875033,180,10,58945,58956
5875649,181,10,58856,58867
5877481,181,10,58869,58880
5881312,180,13,58999,59013
5909302,182,11,59519,59531
5915056,181,10,59283,59294
5920683,181,12,59340,59353
5953791,180,12,59759,59772
5957722,182,10,60003,60014
5971948,182,10,60143,60154
5980752,180,14,60052,60067
5981353,182,10,60230,60241
7390976,182,10,74333,74344
7396139,182,12,74378,74391
7411851,180,11,74280,74292
7415530,181,10,74246,74257
7426696,181,10,74348,74359
7437272,182,10,74772,74783
7451308,181,12,74589,74602
7458243,180,10,74777,74788
7463956,181,11,74716,74728
7487804,181,11,74962,74974
7491531,182,10,75273,75284
7493884,181,10,75019,75030
7500026,181,11,75083,75095
7500783,182,10,75355,75366
7507817,181,10,75174,75185
7515453,180,10,75319,75330
7536626,181,10,75444,75455
7543814,182,10,75772,75783
7551301,180,11,75714,75726
7552719,180,13,75727,75741
7553047,182,12,75883,75896
7570064,182,11,76046,76058
7577854,182,10,76116,76127
7588377,182,11,76228,76240
7597458,180,11,76167,76179
7608749,181,11,76168,76180
7610873,180,11,76301,76313
7619378,180,10,76397,76408
7620588,182,11,76540,76552
7629722,182,10,76629,76640
7630889,180,10,76511,76522
7630915,182,10,76642,76653
7656807,181,12,76618,76631
8515176,182,11,85394,85406
8561719,181,11,85621,85633
8571938,182,10,85962,85973
8575950,181,11,85754,85766
8620850,181,10,86228,86239
8624254,180,10,86376,86387
8628939,182,10,86547,86558
8649118,181,11,86558,86570
8651280,181,11,86575,86587
8655756,180,10,86689,86700
8660667,180,10,86744,86755
8662106,180,11,86757,86769
8707599,180,10,87215,87226
8709961,180,11,87242,87254
8714513,182,10,87405,87416
8716396,182,12,87417,87430
8723460,181,10,87259,87270
8735133,180,10,87480,87491
8739518,181,13,87422,87436
8741365,181,10,87452,87463
8758329,182,10,87810,87821
8760091,182,11,87838,87850
8763950,182,10,87880,87891
8769027,182,10,87922,87933
8788682,181,12,87950,87963
8827153,182,13,88462,88476
8828310,182,10,88479,88490
8830647,180,12,88403,88416
8833073,182,12,88522,88535
8855061,182,10,88750,88761
8862006,181,10,88694,88705
8865875,181,10,88726,88737
8876045,182,10,88980,88991
8883605,180,10,88968,88979
8889638,181,10,88932,88943
8891786,182,10,89117,89128
8898031,182,10,89180,89191
8919421,181,13,89231,89245
8933712,180,12,89465,89478
8945034,181,10,89473,89484
5568953,180,10,55855,55866
5575418,180,11,55939,55951
5577732,180,10,55972,55983
5593236,181,11,56014,56026
5608482,181,10,56173,56184
5612144,180,10,56341,56352
5614359,182,11,56582,56594
5626067,182,12,56698,56711
5629743,182,10,56733,56744
5631704,182,10,56765,56776
5635707,181,11,56445,56457
5639310,182,10,56839,56850
5640782,182,10,56852,56863
5654001,180,11,56743,56755
5656923,182,11,57002,57014
5658273,181,10,56655,56666
5660121,180,10,56798,56809
5664558,182,10,57110,57121
5671468,180,10,56895,56906
5679756,182,10,57268,57279
5686011,180,11,57036,57048
5692718,182,10,57415,57426
5694262,181,11,57015,57027
5695141,182,10,57440,57451
5698579,180,11,57160,57172
5704055,182,11,57527,57539
5710020,181,10,57172,57183
5710739,180,11,57275,57287
5714590,181,13,57200,57214
5724782,182,11,57742,57754
5729443,181,10,57349,57360
5732373,181,10,57376,57387
5744765,182,11,57954,57966
5752240,180,10,57686,57697
5762785,182,10,58121,58132
5779568,181,10,57867,57878
5803863,181,10,58116,58127
5804587,180,15,58260,58276
5809762,181,13,58174,58188
5846793,181,10,58537,58548
5855292,181,13,58608,58622
5881113,182,11,59252,59264
5884381,180,12,59028,59041
5893096,180,10,59114,59125
5911253,181,12,59228,59241
5926207,180,10,59444,59455
5940833,182,11,59825,59837
5967930,182,10,60101,60112
5972594,180,11,59954,59966
5983169,182,10,60244,60255
7401545,180,10,74188,74199
7403346,180,12,74202,74215
7427702,182,11,74676,74688
7428248,180,10,74437,74448
7430950,182,10,74707,74718
7438648,181,10,74480,74491
7472244,181,11,74803,74815
7474030,182,10,75114,75125
7483362,182,10,75194,75205
7484046,181,10,74920,74931
7490038,182,11,75259,75271
7505819,182,10,75409,75420
7524583,182,11,75589,75601
7616634,181,10,76254,76265
7617063,182,10,76513,76524
7619335,182,10,76528,76539
7623728,180,14,76436,76451
7625202,180,11,76454,76466
7631942,182,11,76655,76667
8517392,182,11,85424,85436
8531512,180,10,85445,85456
8533199,182,10,85584,85595
8543711,182,10,85685,85696
8559720,181,10,85607,85618
8566788,181,12,85663,85676
8569425,181,10,85695,85706
8570702,182,11,85949,85961
8573913,182,10,85974,85985
8578848,181,13,85782,85796
8579288,180,11,85926,85938
8586464,182,10,86087,86098
8590696,181,12,85907,85920
8604689,182,10,86305,86316
8605933,180,10,86184,86195
8617012,180,10,86293,86304
8623930,181,10,86256,86267
8625192,180,10,86388,86399
8634683,181,11,86368,86380
8644037,180,10,86587,86598
8662042,181,10,86659,86670
8667870,181,10,86719,86730
8676484,181,10,86799,86810
8693866,180,11,87061,87073
8700140,180,10,87134,87145
8703635,181,11,87059,87071
8704211,180,10,87174,87185
8708686,181,11,87114,87126
8715849,181,10,87178,87189
8774772,180,10,87892,87903
8789626,180,12,88023,88036
8802591,182,10,88234,88245
8805422,180,12,88154,88167
8812724,181,12,88182,88195
8818549,182,10,88380,88391
8825282,181,10,88321,88332
8828946,181,10,88364,88375
8840230,182,10,88587,88598
8848608,180,10,88596,88607
8849052,181,11,88572,88584
8853965,182,11,88737,88749
8878723,182,10,88999,89010
8884454,181,12,88892,88905
8899734,180,10,89138,89149
8903097,182,11,89230,89242
8907437,181,10,89106,89117
8937390,182,10,89567,89578
8938500,180,11,89513,89525
8946571,181,10,89487,89498
8952063,181,10,89539,89550
8955129,182,10,89746,89757
5632562,180,12,56546,56559
5633340,182,11,56778,56790
5635498,182,12,56792,56805
5640232,180,12,56609,56622
5644780,180,11,56650,56662
5649554,181,10,56580,56591
5649943,180,10,56702,56713
5653830,181,11,56616,56628
5659219,182,11,57044,57056
5660192,182,10,57057,57068
5662871,181,12,56701,56714
5668516,180,10,56870,56881
5690818,181,15,56972,56988
5694884,180,12,57120,57133
5699616,182,10,57483,57494
5701806,181,12,57080,57093
5708210,180,10,57250,57261
5711681,181,10,57185,57196
5725927,182,10,57755,57766
5740518,180,10,57577,57588
5753673,180,10,57700,57711
5759376,181,11,57657,57669
5759638,180,11,57770,57782
5773061,180,10,57909,57920
5785986,180,11,58050,58062
5790413,180,10,58085,58096
5796078,182,11,58440,58452
5813497,180,10,58344,58355
5814900,181,11,58224,58236
5821325,180,11,58427,58439
5835750,182,12,58825,58838
5844589,180,10,58644,58655
5853229,180,11,58738,58750
5857178,180,10,58778,58789
5869379,181,12,58773,58786
5878894,180,14,58971,58986
5904306,180,10,59220,59231
5913742,181,10,59271,59282
5931346,181,10,59444,59455
5931590,182,10,59722,59733
5942620,180,11,59630,59642
5944467,181,10,59572,59583
5947559,181,10,59600,59611
5949579,182,10,59925,59936
5960979,180,10,59850,59861
5963831,181,11,59763,59775
5966529,181,10,59791,59802
5974226,181,10,59858,59869
5978824,181,12,59883,59896
5983771,180,10,60088,60099
7410770,181,10,74187,74198
7417230,182,14,74580,74595
7423901,180,11,74394,74406
7428105,181,10,74362,74373
7449458,181,10,74577,74588
7452830,182,10,74917,74928
7453526,181,13,74616,74630
7455804,180,10,74751,74762
7457434,181,10,74645,74656
7461749,180,11,74806,74818
7468843,182,10,75064,75075
7471575,180,13,74915,74929
7503445,181,11,75117,75129
7524107,181,11,75326,75338
7535754,180,12,75554,75567
7544275,181,10,75526,75537
7545667,180,10,75670,75681
7546051,181,11,75540,75552
7550301,182,10,75855,75866
7554566,182,10,75911,75922
7560514,181,11,75682,75694
7570850,180,10,75911,75922
7571951,180,10,75923,75934
7575859,182,10,76102,76113
7588563,180,10,76076,76087
7589886,180,13,76088,76102
7593142,180,10,76125,76136
7596451,182,10,76299,76310
7615287,182,10,76499,76510
7621980,182,10,76554,76565
7627710,182,12,76603,76616
7633690,180,10,76537,76548
7650412,180,14,76692,76707
7654546,182,12,76878,76891
7659217,180,11,76775,76787
7662762,181,10,76678,76689
7663482,181,10,76690,76701
7663451,182,11,76960,76972
7664042,180,10,76816,76827
8518567,181,10,85179,85190
8524416,182,10,85520,85531
8528451,182,10,85558,85569
8531511,182,11,85571,85583
8542597,180,10,85548,85559
8545348,182,11,85697,85709
8624356,182,11,86500,86512
