creature_key,onset_cycle,batch_index,batch_size,loss
180,1212,6,16,0.15656517
180,1212,7,16,1.4710016
180,1229,0,16,0.36125186
180,1229,1,16,1.252857
180,1229,2,16,0.27308968
180,1229,3,16,1.3492631
180,1229,4,16,0.20668808
180,1229,5,16,1.4172649
180,1229,6,16,0.15638098
180,1229,7,16,1.4735794
180,1246,0,16,0.36125305
180,1246,1,16,1.252833
180,1246,2,16,0.27307594
180,1246,3,16,1.3492401
180,1246,4,16,0.2066886
180,1246,5,16,1.4173001
180,1246,6,16,0.15638152
180,1246,7,16,1.4735713
180,1259,0,16,0.36125073
180,1259,1,16,1.2528679
180,1259,2,16,0.27308616
180,1259,3,16,1.3492594
180,1259,4,16,0.20669056
180,1259,5,16,1.4173139
180,1259,6,16,0.15638113
180,1259,7,16,1.4735234
180,1271,0,16,0.3137085
180,1271,1,16,1.3064773
180,1271,2,16,0.23739514
180,1271,3,16,1.3841649
180,1271,4,16,0.17971477
180,1271,5,16,1.4483452
180,1271,6,16,0.13618273
180,1271,7,16,1.2794901
180,1284,0,16,0.31372097
180,1284,1,16,1.3064771
180,1284,2,16,0.23739034
180,1284,3,16,1.3841356
180,1284,4,16,0.179714
180,1284,5,16,1.4483308
180,1284,6,16,0.13617997
180,1284,7,16,1.2794013
180,1296,0,16,0.31369442
180,1296,1,16,1.3031157
180,1296,2,16,0.23750558
180,1296,3,16,1.3861489
180,1296,4,16,0.1798875
180,1296,5,16,1.2328182
180,1296,6,16,0.1564626
180,1296,7,16,1.470916
180,1310,0,16,0.31369293
180,1310,1,16,1.303075
180,1310,2,16,0.23750146
180,1310,3,16,1.3861232
180,1310,4,16,0.17988627
180,1310,5,16,1.2328159
180,1310,6,16,0.15646277
180,1310,7,16,1.4708958
180,1325,0,16,0.27319565
180,1325,1,16,1.3480903
180,1325,2,16,0.20674373
180,1325,3,16,1.2041483
180,1325,4,16,0.17972876
180,1325,5,16,1.4457768
180,1325,6,16,0.1362253
180,1325,7,16,1.279264
180,1337,0,16,0.27320728
180,1337,1,16,1.3481114
180,1337,2,16,0.20674324
180,1337,3,16,1.2041419
180,1337,4,16,0.17973042
180,1337,5,16,1.445798
180,1337,6,16,0.13622274
180,1337,7,16,1.2792339
180,1350,0,16,0.27301833
180,1350,1,16,1.1339155
180,1350,2,16,0.23758149
