time,simpleEfficiency,complexEfficiency
3.152,0.7408633747825675,1.0500236912823935
3.153,,1.0500236912823935
3.154,0.7408633747825675,1.0500236912823935
3.176,0.7437824488723966,
3.177,0.7437824488723966,1.0520958293023868
3.186,0.7447496499986894,
3.187,0.7447496499986894,1.0527668064065463
3.189,0.7457139538696591,1.0535261940234442
3.195,0.7466753691640472,
3.196,0.7468673063556331,1.0542082214339568
3.198,0.7468673063556331,1.0542082214339568
3.199,,1.0542082214339568
3.201,0.7468673063556331,1.0542082214339568
3.225,0.750492317242342,
3.226,0.750492317242342,1.0565854455552073
3.227,0.750492317242342,1.0565854455552073
3.228,0.750492317242342,1.0565854455552073
3.229,0.753325119654914,1.058361550037632
3.232,0.7542637356679678,1.0589338492959355
3.234,0.754638394345001,1.059160006019573
3.235,0.7550126037012681,1.0594962807696537
3.246,0.7561325412308582,
3.248,0.7561325412308582,1.0600488444587859
3.251,0.7561325412308582,
3.252,,1.0600488444587859
3.253,0.7561325412308582,1.0600488444587859
3.254,0.7561325412308582,
3.255,0.756132541230858,1.0600488444587859
3.256,0.7561325412308582,1.0600488444587859
3.268,0.7561325412308582,
3.269,0.7561325412308582,1.0600488444587859
3.27,0.7561325412308582,1.0600488444587859
3.271,0.7561325412308582,1.0600488444587859
3.273,0.7561325412308582,1.0600488444587859
3.274,,1.0600488444587859
3.275,0.7561325412308582,1.0600488444587859
3.276,0.7561325412308582,1.0600488444587859
3.277,0.7561325412308582,1.0600488444587859
3.278,0.7570627475999572,1.0605915403633326
3.281,0.7630415276679237,1.063925849295934
3.282,0.7635571806917762,1.0642072591637188
3.284,0.7665727683361305,1.0659099215306966
3.285,0.7683683703727369,1.0660808186606545
3.286,0.7698855384431088,1.0672721614533016
3.287,0.7711290860528452,1.0678313363738339
3.288,0.7730738455747375,1.0686004497473998
3.302,0.7742166408636205,1.069027883478454
3.312,0.7750926762309523,
3.313,0.7752675681523904,1.0694411075997052
3.32,0.7761404205991566,1.0698401221111529
3.321,0.7766629322722732,
3.322,0.7766629322722732,
3.323,,1.0699699692572346
3.324,0.7766629322722732,1.0699699692572346
3.325,0.7766629322722732,1.0699699692572346
3.327,0.7786564352900915,1.0709905854025636
3.328,0.7806374962394128,1.0712799747393364
3.33,0.781151885656821,1.071514307212732
3.331,0.781151885656821,1.071514307212732
3.332,0.781151885656821,1.071622050521342
3.333,0.7814942979055942,1.0716751327528802
3.334,0.7837099899494125,
3.335,0.7837948514914193,1.0724800425054941
3.336,0.7856272870631406,1.072669280124695
3.337,,1.0730065110179552
3.338,0.7865814785642299,1.0730487386864491
3.339,0.7865814785642299,1.0730487386864491
3.34,0.7865814785642299,1.0730487386864491
3.342,0.7865814785642299,1.0730487386864491
3.343,0.7865814785642299,
3.344,,1.0730487386864491
3.345,0.7876716709615641,
3.346,0.7904200569826407,1.0739126114156754
3.347,0.7920726235586785,
3.348,,1.074207793184997
3.358,0.7945328821761486,1.0745925400408494
3.364,0.7953480601512742,1.074701053423629
3.375,0.7961607962571097,
3.376,0.7963229537937898,1.0748116676340986
3.377,0.7971328180980202,1.074888476835431
3.378,0.7985844263956907,
3.379,0.7985844263956907,1.075036429108891
3.38,0.7985844263956907,
3.381,0.7985844263956907,
3.382,0.7985844263956907,1.075036429108891
3.39,0.8001881039934934,
3.391,0.8001881039934934,
3.392,0.8001881039934934,
