creature_key,onset_cycle,batch_index,batch_size,loss
181,1518,3,16,2.2758005
181,1518,4,16,0.35336328
181,1518,5,16,2.4223197
181,1518,6,16,0.26780313
181,1518,7,16,2.515211
181,1532,0,16,0.61680293
181,1532,1,16,2.1418736
181,1532,2,16,0.46617618
181,1532,3,16,2.2757485
181,1532,4,16,0.35336787
181,1532,5,16,2.4222753
181,1532,6,16,0.26779896
181,1532,7,16,2.5151134
181,1544,0,16,0.61678433
181,1544,1,16,2.1418686
181,1544,2,16,0.4661779
181,1544,3,16,2.2756658
181,1544,4,16,0.3533607
181,1544,5,16,2.422234
181,1544,6,16,0.26779827
181,1544,7,16,2.5151618
181,1557,0,16,0.6155127
181,1557,1,16,2.1198454
181,1557,2,16,0.46667963
181,1557,3,16,2.3015974
181,1557,4,16,0.35365236
